STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TAVG,TMAX,TMIN,TOBS
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111118,-9999,7.1,-1.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111119,-9999,9.0,1.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111120,-9999,6.5,-0.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111121,-9999,11.1,1.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111122,-9999,10.0,-1.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111123,-9999,10.0,-1.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111124,-9999,8.3,-0.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111125,-9999,10.2,-1.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111126,-9999,7.9,3.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111127,-9999,10.3,5.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111128,-9999,10.2,-1.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111129,-9999,7.3,-3.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111130,-9999,11.0,-1.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111201,-9999,11.0,-2.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111202,-9999,14.9,1.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111203,-9999,8.6,-0.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111204,-9999,9.2,6.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111205,-9999,6.5,1.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111206,-9999,5.4,1.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111207,-9999,7.5,2.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111208,-9999,8.2,5.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111209,-9999,10.5,-0.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111210,-9999,6.1,-0.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111211,-9999,5.1,-1.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111212,-9999,8.9,1.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111213,-9999,9.3,2.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111214,-9999,10.6,2.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111215,-9999,7.6,2.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111216,-9999,10.4,3.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111217,-9999,5.4,3.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111218,-9999,3.6,1.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111219,-9999,2.6,-0.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111220,-9999,4.4,-0.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111221,-9999,4.7,3.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111222,-9999,6.0,2.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111223,-9999,9.4,6.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111224,-9999,7.9,2.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111225,-9999,7.3,2.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111226,-9999,10.3,6.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111227,-9999,8.8,7.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111228,-9999,7.9,4.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111229,-9999,7.4,4.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111230,-9999,5.4,1.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20111231,-9999,4.9,1.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120101,-9999,13.6,4.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120102,-9999,13.5,5.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120103,-9999,10.3,0.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120104,-9999,9.2,4.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120105,-9999,7.0,1.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120106,-9999,6.0,1.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120107,-9999,6.7,3.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120108,-9999,6.1,3.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120109,-9999,8.0,3.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120110,-9999,7.8,3.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120111,-9999,9.8,4.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120112,-9999,10.1,4.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120113,-9999,4.9,1.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120114,-9999,4.5,-1.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120115,-9999,2.1,-2.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120116,-9999,2.5,-2.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120117,-9999,2.7,-1.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120118,-9999,8.1,-3.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120119,-9999,7.0,2.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120120,-9999,5.6,0.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120121,-9999,6.4,0.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120122,-9999,7.5,3.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120123,-9999,6.9,2.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120124,-9999,4.4,1.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120125,-9999,4.2,0.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120126,-9999,2.8,-3.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120127,-9999,2.2,-1.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120128,-9999,0.5,-3.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120129,-9999,-2.8,-6.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120130,-9999,-2.1,-8.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120131,-9999,-4.3,-12.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120201,-9999,-7.7,-12.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120202,-9999,-10.5,-17.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120203,-9999,-6.9,-19.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120204,-9999,-7.3,-16.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120205,-9999,-6.4,-19.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120206,-9999,-11.2,-19.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120207,-9999,-8.7,-20.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120208,-9999,-7.0,-15.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120209,-9999,-2.6,-15.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120210,-9999,-6.9,-18.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120211,-9999,-7.5,-17.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120212,-9999,-3.6,-18.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120213,-9999,0.2,-7.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120214,-9999,3.8,-2.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120215,-9999,6.1,0.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120216,-9999,5.6,-1.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120217,-9999,8.0,2.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120218,-9999,9.5,2.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120219,-9999,7.0,1.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120220,-9999,4.5,-2.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120221,-9999,5.2,-2.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120222,-9999,11.2,2.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120223,-9999,10.3,6.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120224,-9999,12.6,8.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120225,-9999,9.1,2.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120226,-9999,8.8,-0.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120227,-9999,7.8,-2.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120228,-9999,10.2,4.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120229,-9999,11.8,9.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120301,-9999,14.8,8.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120302,-9999,10.6,2.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120303,-9999,12.1,1.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120304,-9999,10.8,5.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120305,-9999,7.1,1.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120306,-9999,8.6,-1.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120307,-9999,10.9,-3.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120308,-9999,9.6,1.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120309,-9999,11.2,-1.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120310,-9999,11.1,3.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120311,-9999,9.6,7.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120312,-9999,12.1,7.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120313,-9999,9.0,6.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120314,-9999,7.2,5.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120315,-9999,15.9,3.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120316,-9999,23.8,1.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120317,-9999,23.2,4.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120318,-9999,18.7,5.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120319,-9999,12.0,1.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120320,-9999,15.0,-1.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120321,-9999,18.2,3.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120322,-9999,17.2,4.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120323,-9999,17.6,3.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120324,-9999,19.2,2.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120325,-9999,20.5,3.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120326,-9999,16.2,1.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120327,-9999,20.0,1.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120328,-9999,20.7,4.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120329,-9999,13.3,6.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120330,-9999,10.8,6.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120331,-9999,11.1,0.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120401,-9999,11.1,-0.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120402,-9999,10.8,4.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120403,-9999,19.0,3.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120404,-9999,13.7,5.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120405,-9999,5.9,4.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120406,-9999,5.2,0.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120407,-9999,8.8,0.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120408,-9999,7.4,-1.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120409,-9999,9.9,-2.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120410,-9999,20.6,8.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120411,-9999,12.0,7.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120412,-9999,15.0,5.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120413,-9999,13.6,2.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120414,-9999,14.4,-0.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120415,-9999,12.2,2.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120416,-9999,11.1,1.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120417,-9999,12.2,-1.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120418,-9999,13.1,1.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120419,-9999,18.4,0.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120420,-9999,15.7,6.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120421,-9999,15.7,4.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120422,-9999,15.6,5.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120423,-9999,15.1,3.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120424,-9999,13.0,5.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120425,-9999,17.0,7.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120426,-9999,20.0,8.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120427,-9999,26.3,9.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120428,-9999,32.3,10.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120429,-9999,28.9,12.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120430,-9999,24.6,11.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120501,-9999,25.5,12.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120502,-9999,27.3,11.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120503,-9999,18.8,9.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120504,-9999,23.3,7.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120505,-9999,17.0,7.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120506,-9999,9.7,6.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120507,-9999,16.2,7.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120508,-9999,22.4,9.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120509,-9999,23.3,10.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120510,-9999,27.8,13.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120511,-9999,32.2,13.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120512,-9999,16.0,4.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120513,-9999,13.9,2.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120514,-9999,18.9,1.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120515,-9999,19.7,6.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120516,-9999,14.3,4.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120517,-9999,16.3,3.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120518,-9999,20.5,4.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120519,-9999,26.2,10.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120520,-9999,30.0,10.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120521,-9999,28.6,13.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120522,-9999,30.1,12.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120523,-9999,30.6,16.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120524,-9999,27.0,14.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120525,-9999,23.9,10.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120526,-9999,24.8,8.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120527,-9999,25.5,12.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120528,-9999,26.0,12.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120529,-9999,25.5,11.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120530,-9999,24.3,10.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120531,-9999,23.6,10.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120601,-9999,18.0,10.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120602,-9999,18.2,7.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120603,-9999,12.8,6.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120604,-9999,17.4,9.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120605,-9999,16.2,5.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120606,-9999,17.8,4.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120607,-9999,23.5,9.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120608,-9999,24.7,14.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120609,-9999,23.3,11.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120610,-9999,21.9,11.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120611,-9999,20.8,10.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120612,-9999,21.6,9.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120613,-9999,19.3,11.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120614,-9999,17.7,8.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120615,-9999,24.6,8.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120616,-9999,27.6,13.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120617,-9999,24.8,12.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120618,-9999,32.4,11.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120619,-9999,26.8,14.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120620,-9999,20.1,16.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120621,-9999,17.4,14.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120622,-9999,24.8,12.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120623,-9999,24.6,10.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120624,-9999,25.5,11.3,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120625,-9999,20.5,12.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120626,-9999,19.7,9.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120627,-9999,24.9,9.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120628,-9999,29.5,14.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120629,-9999,32.7,17.1,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120630,-9999,31.9,18.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120701,-9999,22.1,15.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120702,-9999,22.9,15.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120703,-9999,24.7,15.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120704,-9999,28.0,14.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120705,-9999,24.2,16.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120706,-9999,27.0,17.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120707,-9999,25.9,16.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120708,-9999,26.6,13.8,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120709,-9999,25.5,14.5,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120710,-9999,26.0,15.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120711,-9999,23.6,14.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120712,-9999,20.6,10.7,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120713,-9999,21.1,10.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120714,-9999,20.8,12.6,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120715,-9999,21.8,12.0,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120716,-9999,21.3,12.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120717,-9999,22.5,13.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120718,-9999,25.4,14.9,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120719,-9999,23.8,14.4,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120720,-9999,21.0,14.2,-9999
GHCND:GM000004204,JENA STERNWARTE GM,155,50.9267,11.5842,20120721,-9999,19.5,11.4,-9999
